"","V1","V2"
"5746",1,1.05
"5747",1,1.9
"5748",1,1.1
"5749",1,0.1
"5750",1,1.35
"5751",1,0.3
"5752",1,0.65
"5753",1,0.05
"5754",1,0.5
"5755",1,1.9
"5756",1,0.15
"5757",1,1.85
"5758",1,0.3
"5759",1,1.3
"5760",1,0.35
"5761",1,1.4
"5762",1,0.75
"5763",1,0.8
"5764",1,0.9
"5765",1,0.95
"5766",1,0.8
"5767",1,0.6
"5768",1,0.15
"5769",1,0.95
"5770",1,0.2
"5771",1,0.95
"5772",1,0.75
"5773",1,0.4
"5774",1,0.75
"5775",1,1.75
"5776",1,1.1
"5777",1,1.8
"5778",1,0.25
"5779",1,0.25
"5780",1,0.2
"5781",1,1.85
"5782",1,1.95
"5783",1,0.7
"5784",1,1.25
"5785",1,0.55
"5786",1,0.95
"5787",1,0.75
"5788",1,0.65
"5789",1,1.7
"5790",1,1.9
"5791",1,0.5
"5792",1,1.2
"5793",1,1.2
"5794",1,1.25
"5795",1,0.75
"5796",1,0.35
"5797",1,1.1
"5798",1,1.95
"5799",1,0.6
"5800",1,1.8
"5801",1,1.3
"5802",1,2
"5803",1,0.95
"5804",1,0.5
"5805",1,0.95
"5806",1,0.45
"5807",1,1.15
"5808",1,0.85
"5809",1,1.9
"5810",1,0.15
"5811",1,0.9
"5812",1,1.4
"5813",1,0.3
"5814",1,1.2
"5815",1,0.55
"5816",1,1.2
"5817",1,0.85
"5818",1,0.75
"5819",1,0.6
"5820",1,1.45
"5821",1,1.4
"5822",1,0.3
"5823",1,0.1
"5824",1,0.95
"5825",1,1.95
"5826",1,1.45
"5827",1,1.5
"5828",1,0.1
"5829",1,1.3
"5830",1,1.7
"5831",1,1.3
"5832",1,0.9
"5833",1,1.1
"5834",1,1.65
"5835",1,0.35
"5836",1,1.5
"5837",1,0.9
"5838",1,1.85
"5839",1,0.9
"5840",1,0.35
"5841",1,1.8
"5842",1,1.3
"5843",1,0.7
"5844",1,1.35
"5845",1,0.2
"5846",1,0.45
"5847",1,1.45
"5848",1,1.5
"5849",1,0.65
"5850",1,0.9
"5851",1,2
"5852",1,1.1
"5853",1,1.65
"5854",1,1.5
"5855",1,0.45
"5856",1,1.3
"5857",1,1
"5858",1,0.85
"5859",1,1.05
"5860",1,0.95
"5861",1,1.95
"5862",1,0.15
"5863",1,0.4
"5864",1,1.25
"5865",1,1.8
"5866",1,0.85
"5867",1,0.1
"5868",1,1.9
"5869",1,1.7
"5870",1,0.15
"5871",1,1.85
"5872",1,0.4
"5873",1,0.4
"5874",1,1.85
"5875",1,1.3
"5876",1,0.4
"5877",1,0.85
"5878",1,0.1
"5879",1,1.75
"5880",1,0.7
"5881",1,0.5
"5882",1,1.4
"5883",1,1.15
"5884",1,1.95
"5885",1,1.9
"5886",1,0.5
"5887",1,1.9
"5888",1,0.55
"5889",1,1.7
"5890",1,0.35
"5891",1,1.75
"5892",1,0.4
"5893",1,0.85
"5894",1,0.45
"5895",1,0.4
"5896",1,0.45
"5897",1,0.85
"5898",1,1.05
"5899",1,1.6
"5900",1,1.4
"5901",1,1.6
"5902",1,1.25
"5903",1,1.3
"5904",1,1.55
"5905",1,0.75
"5906",1,0.05
"5907",1,0.05
"5908",1,2
"5909",1,0.7
"5910",1,1.45
"5911",1,1.35
"5912",1,0.45
"5913",1,1.1
"5914",1,0.5
"5915",1,0.65
"5916",1,1.35
"5917",1,0.05
"5918",1,1.95
"5919",1,0.65
"5920",1,1.45
"5921",1,1.75
"5922",1,1.35
"5923",1,0.8
"5924",1,0.3
"5925",1,1.35
"5926",1,1.75
"5927",1,0.5
"5928",1,1.7
"5929",1,0.45
"5930",1,0.7
"5931",1,0.45
"5932",1,0.55
"5933",1,0.2
"5934",1,0.45
"5935",1,1.75
"5936",1,0.4
"5937",1,0.8
"5938",1,0.8
"5939",1,1.95
"5940",1,0.9
"5941",1,0.8
"5942",1,0.35
"5943",1,0.75
"5944",1,0.05
"5945",1,1.15
"5946",1,1.65
"5947",1,1.4
"5948",1,1.35
"5949",1,1.7
"5950",1,0.5
"5951",1,0.7
"5952",1,0.95
"5953",1,0.35
"5954",1,1.8
"5955",1,0.55
"5956",1,0.9
"5957",1,0.5
"5958",1,0.15
"5959",1,1.25
"5960",1,1.05
"5961",1,0.8
"5962",1,0.05
"5963",1,0.15
"5964",1,0.6
"5965",1,0.65
"5966",1,1.1
"5967",1,1.85
"5968",1,0.15
"5969",1,0.05
"5970",1,0.1
"5971",1,1.85
"5972",1,1.05
"5973",1,1.2
"5974",1,0.1
"5975",1,0.15
"5976",1,0.45
"5977",1,0.6
"5978",1,1.65
"5979",1,0.9
"5980",1,0.2
"5981",1,0.95
"5982",1,1.9
"5983",1,1.45
"5984",1,0.5
"5985",1,1.35
"5986",1,1.75
"5987",1,0.4
"5988",1,0.95
"5989",1,0.3
"5990",1,0.7
"5991",1,1.45
"5992",1,0.55
"5993",1,0.75
"5994",1,0.75
"5995",1,0.3
"5996",1,1.3
"5997",1,1.65
"5998",1,1.35
"5999",1,0.45
"6000",1,1.05
"6001",1,0.95
"6002",1,0.1
"6003",1,0.5
"6004",1,1.55
"6005",1,0.55
"6006",1,0.85
"6007",1,1.95
"6008",1,1.15
"6009",1,1.35
"6010",1,1.6
"6011",1,1.25
"6012",1,0.35
"6013",1,1.9
"6014",1,1.5
"6015",1,1.35
"6016",1,0.8
"6017",1,1
"6018",1,0.45
"6019",1,0.5
"6020",1,1.8
"6021",1,0.65
"6022",1,1.3
"6023",1,0.65
"6024",1,1.9
"6025",1,0.1
"6026",1,1.15
"6027",1,0.6
"6028",1,1.05
"6029",1,1.55
"6030",1,1.5
"6031",1,0.65
"6032",1,0.2
"6033",1,1.55
"6034",1,1.05
"6035",1,1
"6036",1,0.8
"6037",1,1.05
"6038",1,0.05
"6039",1,0.95
"6040",1,1.05
"6041",1,1.35
"6042",1,0.45
"6043",1,0.6
"6044",1,1.1
"6045",1,0.15
"6046",1,0.5
"6047",1,0.35
"6048",1,0.25
"6049",1,1.55
"6050",1,1.25
"6051",1,1.35
"6052",1,0.45
"6053",1,1.65
"6054",1,0.35
"6055",1,1.1
"6056",1,1.45
"6057",1,1.35
"6058",1,0.35
"6059",1,2
"6060",1,1.85
"6061",1,1.3
"6062",1,0.6
"6063",1,1.6
"6064",1,0.3
"6065",1,0.1
"6066",1,0.7
"6067",1,1.15
"6068",1,0.25
"6069",1,0.05
"6070",1,0.35
"6071",1,0.65
"6072",1,1.65
"6073",1,1.25
"6074",1,1.5
"6075",1,0.15
"6076",1,0.95
"6077",1,1
"6078",1,1.15
"6079",1,0.55
"6080",1,1.05
"6081",1,1.05
"6082",1,0.25
"6083",1,1.05
"6084",1,0.25
"6085",1,1.45
"6086",1,1.05
"6087",1,0.85
"6088",1,0.65
"6089",1,0.9
"6090",1,0.9
"6091",1,1.75
"6092",1,0.9
"6093",1,1.8
"6094",1,0.15
"6095",1,0.55
"6096",1,0.4
"6097",1,0.25
"6098",1,1.15
"6099",1,0.4
"6100",1,1.5
"6101",1,1.6
"6102",1,1.1
"6103",1,0.4
"6104",1,1
"6105",1,0.25
"6106",1,1.9
"6107",1,0.85
"6108",1,1.85
"6109",1,1.15
"6110",1,1.9
"6111",1,1.85
"6112",1,1.35
"6113",1,0.05
"6114",1,1.15
"6115",1,1.4
"6116",1,0.55
"6117",1,0.05
"6118",1,0.05
"6119",1,1.1
"6120",1,1.45
"6121",1,1.75
"6122",1,1.6
"6123",1,1.9
"6124",1,1.55
"6125",1,1.2
"6126",1,0.85
"6127",1,0.75
"6128",1,1.8
"6129",1,0.2
"6130",1,0.2
"6131",1,1.8
"6132",1,2
"6133",1,1.1
"6134",1,0.7
"6135",1,0.45
"6136",1,0.35
"6137",1,1.3
"6138",1,1.85
"6139",1,1.15
"6140",1,0.5
"6141",1,0.9
"6142",1,0.1
"6143",1,1.95
"6144",1,0.65
"6145",1,1.6
"6146",1,1.3
"6147",1,0.8
"6148",1,1.35
"6149",1,1.35
"6150",1,1.7
"6151",1,0.75
"6152",1,1.65
"6153",1,0.6
"6154",1,0.95
"6155",1,1.35
"6156",1,0.15
"6157",1,1.3
"6158",1,1.2
"6159",1,1
"6160",1,0.15
"6161",1,1.2
"6162",1,0.15
"6163",1,0.45
"6164",1,0.7
"6165",1,0.85
"6166",1,1.9
"6167",1,0.4
"6168",1,1.3
"6169",1,0.9
"6170",1,0.7
"6171",1,0.85
"6172",1,0.8
"6173",1,0.3
"6174",1,0.65
"6175",1,1.3
"6176",1,1.65
"6177",1,1.1
"6178",1,0.95
"6179",1,0.85
"6180",1,0.45
"6181",1,0.2
"6182",1,1.55
"6183",1,1.45
"6184",1,1.1
"6185",1,1.25
"6186",1,0.3
"6187",1,0.05
"6188",1,1.4
"6189",1,0.7
"6190",1,0.35
"6191",1,1.6
"6192",1,1.65
"6193",1,1.95
"6194",1,0.75
"6195",1,1.2
"6196",1,0.8
"6197",1,0.65
"6198",1,0.3
"6199",1,0.35
"6200",1,1.4
"6201",1,0.95
"6202",1,1.15
"6203",1,0.35
"6204",1,1.1
"6205",1,1.35
"6206",1,1.75
"6207",1,1.05
"6208",1,0.15
"6209",1,0.75
"6210",1,0.9
"6211",1,1.65
"6212",1,1.75
"6213",1,0.15
"6214",1,0.75
"6215",1,1.5
"6216",1,1.4
"6217",1,0.5
"6218",1,1.65
"6219",1,0.8
"6220",1,1.2
"6221",1,1.55
"6222",1,1.2
"6223",1,0.85
"6224",1,0.35
"6225",1,0.2
"6226",1,0.35
"6227",1,1.9
"6228",1,1.65
"6229",1,1.75
"6230",1,1.15
"6231",1,1.55
"6232",1,1.3
"6233",1,1.8
"6234",1,1.85
"6235",1,1.75
"6236",1,1.65
"6237",1,1.3
"6238",1,0.6
"6239",1,0.7
"6240",1,0.6
"6241",1,1.1
"6242",1,1.15
"6243",1,1.95
"6244",1,2
"6245",1,0.85
"6246",1,1.85
"6247",1,1.65
"6248",1,0.8
"6249",1,0.55
"6250",1,1.4
"6251",1,1.75
"6252",1,1.3
"6253",1,1.85
"6254",1,1.6
"6255",1,0.2
"6256",1,1.05
"6257",1,0.6
"6258",1,1.75
"6259",1,0.8
"6260",1,1.6
"6261",1,1.75
"6262",1,0.2
"6263",1,0.45
"6264",1,0.25
"6265",1,1.45
"6266",1,0.8
"6267",1,1.05
"6268",1,1.05
"6269",1,0.2
"6270",1,0.5
"6271",1,1.3
"6272",1,1.15
"6273",1,1.4
"6274",1,0.85
"6275",1,1.3
"6276",1,0.6
"6277",1,0.7
"6278",1,2
"6279",1,1.65
"6280",1,0.05
"6281",1,2
"6282",1,1.35
"6283",1,1.7
"6284",1,0.15
"6285",1,0.8
"6286",1,0.05
"6287",1,1.45
"6288",1,1.6
"6289",1,1.55
"6290",1,0.7
"6291",1,1.85
"6292",1,1.8
"6293",1,0.6
"6294",1,0.75
"6295",1,0.95
"6296",1,0.75
"6297",1,0.75
"6298",1,1.95
"6299",1,1.55
"6300",1,1.6
"6301",1,1
"6302",1,0.3
"6303",1,0.4
"6304",1,1.25
"6305",1,0.5
"6306",1,0.5
"6307",1,1.4
"6308",1,1.3
"6309",1,0.65
"6310",1,1.95
"6311",1,1.6
"6312",1,0.85
"6313",1,1.4
"6314",1,0.75
"6315",1,1.8
"6316",1,1.15
"6317",1,1.3
"6318",1,0.65
"6319",1,0.7
"6320",1,0.7
"6321",1,1.75
"6322",1,1.3
"6323",1,1.05
"6324",1,1.25
"6325",1,1.6
"6326",1,0.35
"6327",1,0.1
"6328",1,1.8
"6329",1,1.65
"6330",1,0.3
"6331",1,0.45
"6332",1,0.6
"6333",1,1.15
"6334",1,0.25
"6335",1,0.25
"6336",1,1.7
"6337",1,1.4
"6338",1,1.05
"6339",1,1.05
"6340",1,1.9
"6341",1,0.5
"6342",1,1.1
"6343",1,1.5
"6344",1,0.2
"6345",1,0.7
"6346",1,0.8
"6347",1,0.85
"6348",1,0.8
"6349",1,1.6
"6350",1,1.8
"6351",1,1.95
"6352",1,0.75
"6353",1,0.8
"6354",1,1.8
"6355",1,1.7
"6356",1,0.3
"6357",1,0.15
"6358",1,1
"6359",1,0.7
"6360",1,1.2
"6361",1,0.75
"6362",1,1.55
"6363",1,0.8
"6364",1,0.85
"6365",1,1.6
"6366",1,1.95
"6367",1,0.4
"6368",1,1.9
"6369",1,1.85
"6370",1,0.35
"6371",1,1.75
"6372",1,1.05
"6373",1,0.75
"6374",1,1.8
"6375",1,0.05
"6376",1,1
"6377",1,1.45
"6378",1,0.2
"6379",1,1.4
"6380",1,1.5
"6381",1,0.6
"6382",1,0.4
"6383",1,1.3
"6384",1,2
"6385",1,0.45
"6386",1,0.45
"6387",1,1.95
"6388",1,0.8
"6389",1,0.05
"6390",1,1.65
"6391",1,0.85
"6392",1,0.2
"6393",1,0.4
"6394",1,1.65
"6395",1,1.95
"6396",1,1.6
"6397",1,1.55
"6398",1,1.7
"6399",1,0.9
"6400",1,2
"6401",1,1.85
"6402",1,1.55
"6403",1,1.8
"6404",1,0.35
"6405",1,0.7
"6406",1,0.05
"6407",1,1.65
"6408",1,1.85
"6409",1,0.65
"6410",1,0.25
"6411",1,1.35
"6412",1,0.2
"6413",1,1.5
"6414",1,0.5
"6415",1,0.25
"6416",1,0.55
"6417",1,1.6
"6418",1,1.75
"6419",1,0.2
"6420",1,1.3
"6421",1,0.85
"6422",1,0.4
"6423",1,1.5
"6424",1,1.45
"6425",1,1.4
"6426",1,1.1
"6427",1,0.75
"6428",1,0.6
"6429",1,1.1
"6430",1,1.15
"6431",1,0.75
"6432",1,0.3
"6433",1,0.9
"6434",1,1.95
"6435",1,1.5
"6436",1,1.75
"6437",1,0.15
"6438",1,1.65
"6439",1,0.6
"6440",1,1.85
"6441",1,1.5
"6442",1,1.55
"6443",1,1.75
"6444",1,0.1
"6445",1,0.55
"6446",1,1.35
"6447",1,0.9
"6448",1,1
"6449",1,0.65
"6450",1,1.15
"6451",1,1.05
"6452",1,1.1
"6453",1,1.6
"6454",1,1.35
"6455",1,1.75
"6456",1,0.6
"6457",1,1.7
"6458",1,0.65
"6459",1,0.5
"6460",1,0.8
"6461",1,0.55
"6462",1,0.45
"6463",1,0.75
"6464",1,0.1
"6465",1,0.05
"6466",1,0.1
"6467",1,0.95
"6468",1,0.85
"6469",1,0.15
"6470",1,1.9
"6471",1,1.15
"6472",1,1.9
"6473",1,0.95
"6474",1,0.7
"6475",1,1.65
"6476",1,1
"6477",1,0.7
"6478",1,0.7
"6479",1,1.55
"6480",1,1.7
"6481",1,1.25
"6482",1,0.4
"6483",1,1.1
"6484",1,0.2
"6485",1,1.05
"6486",1,2
"6487",1,0.7
"6488",1,1.45
"6489",1,0.1
"6490",1,0.55
"6491",1,1
"6492",1,1.1
"6493",1,0.3
"6494",1,1.9
"6495",1,1.5
"6496",1,0.35
"6497",1,0.3
"6498",1,1.7
"6499",1,1.15
"6500",1,1.95
"6501",1,1.7
"6502",1,1.7
"6503",1,0.9
"6504",1,1.3
"6505",1,1.05
"6506",1,1.4
"6507",1,2
"6508",1,1.1
"6509",1,0.9
"6510",1,1.35
"6511",1,0.75
"6512",1,0.5
"6513",1,1.95
"6514",1,0.85
"6515",1,1.7
"6516",1,0.85
"6517",1,0.9
"6518",1,1.75
"6519",1,0.45
"6520",1,1.65
"6521",1,1.5
"6522",1,1.15
"6523",1,0.1
"6524",1,1.35
"6525",1,0.3
"6526",1,1.1
"6527",1,1.3
"6528",1,0.4
"6529",1,1.05
"6530",1,1
"6531",1,0.15
"6532",1,1.7
"6533",1,0.1
"6534",1,1.1
"6535",1,0.3
"6536",1,0.55
"6537",1,0.4
"6538",1,1.2
"6539",1,0.45
"6540",1,0.7
"6541",1,1.95
"6542",1,1.05
"6543",1,1.35
"6544",1,0.55
"6545",1,0.75
"6546",1,0.8
"6547",1,1.5
"6548",1,1.3
"6549",1,0.75
"6550",1,1
"6551",1,0.35
"6552",1,1.2
"6553",1,1.3
"6554",1,0.8
"6555",1,0.8
"6556",1,0.5
"6557",1,0.4
"6558",1,1.95
"6559",1,0.05
"6560",1,0.75
"6561",1,1.9
"6562",1,1.15
"6563",1,1.8
"6564",1,1.05
"6565",1,1.45
"6566",1,1.7
"6567",1,1.9
"6568",1,0.55
"6569",1,0.4
"6570",1,1.1
"6571",1,1.45
"6572",1,0.2
"6573",1,0.5
"6574",1,1.05
"6575",1,1.65
"6576",1,1.65
"6577",1,0.55
"6578",1,1.3
"6579",1,1.05
"6580",1,1.1
"6581",1,0.15
"6582",1,1.7
"6583",1,0.25
"6584",1,0.2
"6585",1,1.6
"6586",1,2
"6587",1,2
"6588",1,1.9
"6589",1,1.95
"6590",1,0.1
"6591",1,1.95
"6592",1,0.95
"6593",1,1.35
"6594",1,1.65
"6595",1,0.3
"6596",1,0.6
"6597",1,0.55
"6598",1,1.55
"6599",1,1.85
"6600",1,1.05
"6601",1,0.75
"6602",1,0.2
"6603",1,1.2
"6604",1,1.55
"6605",1,0.05
"6606",1,0.95
"6607",1,1.55
"6608",1,0.4
"6609",1,1.15
"6610",1,1.8
"6611",1,1.85
"6612",1,1.7
"6613",1,0.05
"6614",1,1.75
"6615",1,1.4
"6616",1,1.55
"6617",1,0.85
"6618",1,0.3
"6619",1,1.15
"6620",1,0.95
"6621",1,0.7
"6622",1,0.25
"6623",1,1.15
"6624",1,1.9
"6625",1,0.5
"6626",1,0.05
"6627",1,1.55
"6628",1,0.45
"6629",1,1
"6630",1,1.5
"6631",1,1.9
"6632",1,1.45
"6633",1,0.35
"6634",1,1.95
"6635",1,0.95
"6636",1,1.85
"6637",1,0.8
"6638",1,0.4
"6639",1,0.45
"6640",1,0.2
"6641",1,0.65
"6642",1,0.4
"6643",1,1.75
"6644",1,1.7
"6645",1,1.25
"6646",1,0.7
"6647",1,0.65
"6648",1,0.35
"6649",1,0.8
"6650",1,1.1
"6651",1,1.9
"6652",1,0.15
"6653",1,1.6
"6654",1,1.65
"6655",1,1.65
"6656",1,0.2
"6657",1,0.35
"6658",1,1.7
"6659",1,1.4
"6660",1,0.45
"6661",1,0.75
"6662",1,0.45
"6663",1,0.55
"6664",1,0.4
"6665",1,1.35
"6666",1,0.35
"6667",1,1.95
"6668",1,1.3
"6669",1,0.75
"6670",1,0.25
"6671",1,1.15
"6672",1,0.6
"6673",1,0.45
"6674",1,0.5
"6675",1,1.65
"6676",1,0.2
"6677",1,0.3
"6678",1,1
"6679",1,1.55
"6680",1,1.8
"6681",1,1.3
"6682",1,0.75
"6683",1,1.05
"6684",1,0.05
"6685",1,1.55
"6686",1,1
"6687",1,1.25
"6688",1,0.65
"6689",1,2
"6690",1,0.6
"6691",1,1.15
"6692",1,0.3
"6693",1,1.9
"6694",1,1.5
"6695",1,0.55
"6696",1,1.7
"6697",1,0.9
"6698",1,1.05
"6699",1,1.4
"6700",1,1.45
"6701",1,1.8
"6702",1,1.2
"6703",1,0.3
"6704",1,1.7
"6705",1,1.65
"6706",1,1.65
"6707",1,0.2
"6708",1,1.75
"6709",1,0.25
"6710",1,1.4
"6711",1,0.9
"6712",1,1.35
"6713",1,2
"6714",1,0.95
"6715",1,1.65
"6716",1,0.5
"6717",1,1.05
"6718",1,0.95
"6719",1,0.45
"6720",1,0.3
"6721",1,0.9
"6722",1,0.05
"6723",1,1.7
"6724",1,0.25
"6725",1,1.4
"6726",1,0.95
"6727",1,0.6
"6728",1,0.7
"6729",1,1.9
"6730",1,0.9
"6731",1,1.45
"6732",1,1.45
"6733",1,1.35
"6734",1,0.1
"6735",1,0.65
"6736",1,1.7
"6737",1,0.5
"6738",1,0.1
"6739",1,1.95
"6740",1,1.2
"6741",1,1.15
"6742",1,1.35
"6743",1,1.1
"6744",1,0.7
"6745",1,0.75
"6746",1,0.95
"6747",1,1.35
"6748",1,0.6
"6749",1,1.6
"6750",1,0.85
"6751",1,0.2
"6752",1,1.55
"6753",1,1.85
"6754",1,1.6
"6755",1,0.35
"6756",1,0.55
"6757",1,1.95
"6758",1,1.9
"6759",1,1.65
"6760",1,0.7
"6761",1,1.85
"6762",1,0.95
"6763",1,0.1
"6764",1,0.65
"6765",1,0.3
"6766",1,1.6
"6767",1,1.8
"6768",1,0.25
"6769",1,0.85
"6770",1,1.2
"6771",1,1.8
"6772",1,1.15
"6773",1,1.45
"6774",1,0.55
"6775",1,1.8
"6776",1,0.9
"6777",1,0.4
"6778",1,0.1
"6779",1,1
"6780",1,0.05
"6781",1,0.55
"6782",1,0.2
"6783",1,1.85
"6784",1,1
"6785",1,1.15
"6786",1,1.85
"6787",1,0.4
"6788",1,0.35
"6789",1,1.3
"6790",1,1.65
"6791",1,0.2
"6792",1,0.9
"6793",1,0.7
"6794",1,1.15
"6795",1,1.3
"6796",1,0.95
"6797",1,1.35
"6798",1,0.45
"6799",1,0.45
"6800",1,1.4
"6801",1,1.15
"6802",1,0.2
"6803",1,1.75
"6804",1,1.45
"6805",1,1.8
"6806",1,1.9
"6807",1,1.75
"6808",1,1.1
"6809",1,0.15
"6810",1,0.7
"6811",1,1.05
"6812",1,0.25
"6813",1,0.85
"6814",1,0.4
"6815",1,1.85
"6816",1,1.4
"6817",1,0.8
"6818",1,0.55
"6819",1,1.4
"6820",1,1.75
"6821",1,1.45
"6822",1,1.65
"6823",1,0.75
"6824",1,0.1
"6825",1,1.1
"6826",1,1.05
"6827",1,0.85
"6828",1,0.2
"6829",1,1.6
"6830",1,0.5
"6831",1,0.45
"6832",1,1
"6833",1,2
"6834",1,0.45
"6835",1,1.5
"6836",1,1.2
"6837",1,1.95
"6838",1,0.25
"6839",1,0.4
"6840",1,0.15
"6841",1,1.7
"6842",1,1.35
"6843",1,1.9
"6844",1,0.55
"6845",1,0.3
"6846",1,0.8
"6847",1,1.25
"6848",1,0.7
"6849",1,0.55
"6850",1,1.4
"6851",1,1.6
"6852",1,0.25
"6853",1,0.85
"6854",1,1.55
"6855",1,1.75
"6856",1,0.45
"6857",1,1.9
"6858",1,1.35
"6859",1,1.15
"6860",1,1.6
"6861",1,1.7
"6862",1,0.5
"6863",1,1.1
"6864",1,0.9
"6865",1,0.15
"6866",1,0.6
"6867",1,0.5
"6868",1,1.3
"6869",1,1.45
"6870",1,1.5
"6871",1,1.65
"6872",1,0.3
"6873",1,1.8
"6874",1,0.1
"6875",1,1.25
"6876",1,1
"6877",1,1.7
"6878",1,0.9
"6879",1,0.2
"6880",1,1.55
"6881",1,1.2
"6882",1,0.05
"6883",1,0.3
"6884",1,2
"6885",1,0.65
"6886",1,1.2
"6887",1,1.75
"6888",1,1.25
"6889",1,0.45
"6890",1,1
"6891",1,1.95
"6892",1,1.55
"6893",1,0.3
"6894",1,0.5
"6895",1,1.85
"6896",1,0.1
"6897",1,0.8
"6898",1,0.5
"6899",1,1.45
"6900",1,0.7
"6901",1,0.45
"6902",1,0.95
"6903",1,1.55
"6904",1,1.7
"6905",1,0.1
"6906",1,1.1
"6907",1,0.3
"6908",1,1.7
"6909",1,1.4
"6910",1,0.3
"6911",1,0.9
"6912",1,1.25
"6913",1,0.65
"6914",1,0.7
"6915",1,1.85
"6916",1,0.9
"6917",1,0.75
"6918",1,0.6
"6919",1,1.35
"6920",1,1.45
"6921",1,0.7
"6922",1,0.1
"6923",1,0.8
"6924",1,1.65
"6925",1,1.5
"6926",1,1.35
"6927",1,0.85
"6928",1,0.9
"6929",1,0.65
"6930",1,0.25
"6931",1,1.6
"6932",1,0.8
"6933",1,1.45
"6934",1,0.05
"6935",1,0.05
"6936",1,0.9
"6937",1,1.2
"6938",1,1.5
"6939",1,1.5
"6940",1,0.15
"6941",1,1.25
"6942",1,1.05
"6943",1,1.45
"6944",1,1.9
"6945",1,1.4
"6946",1,1.5
"6947",1,1
"6948",1,0.15
"6949",1,0.1
"6950",1,1.65
"6951",1,1.7
"6952",1,1.3
"6953",1,0.1
"6954",1,0.05
"6955",1,1.35
"6956",1,0.9
"6957",1,0.25
"6958",1,0.25
"6959",1,1.3
"6960",1,1
"6961",1,0.9
"6962",1,1.7
"6963",1,1.4
"6964",1,2
"6965",1,1.5
"6966",1,1.95
"6967",1,1.4
"6968",1,1.15
"6969",1,1
"6970",1,1.7
"6971",1,0.75
"6972",1,0.15
"6973",1,1.45
"6974",1,0.5
"6975",1,1.4
"6976",1,1.15
"6977",1,1.95
"6978",1,0.3
"6979",1,1.9
"6980",1,0.4
"6981",1,1.1
"6982",1,0.7
"6983",1,1.1
"6984",1,0.85
"6985",1,1.05
"6986",1,0.05
"6987",1,0.25
"6988",1,1.05
"6989",1,0.15
"6990",1,0.5
"6991",1,1.4
"6992",1,0.85
"6993",1,1.6
"6994",1,0.45
"6995",1,0.4
"6996",1,0.15
"6997",1,1.85
"6998",1,0.3
"6999",1,1.25
"7000",1,1.6
"7001",1,1.05
"7002",1,0.2
"7003",1,1.85
"7004",1,2
"7005",1,0.55
"7006",1,0.35
"7007",1,1.85
"7008",1,0.8
"7009",1,1.3
"7010",1,0.65
"7011",1,1.05
"7012",1,0.55
"7013",1,0.5
"7014",1,0.8
"7015",1,0.85
"7016",1,1.9
"7017",1,1.3
"7018",1,1.05
"7019",1,0.2
"7020",1,0.45
"7021",1,0.65
"7022",1,0.25
"7023",1,1.65
"7024",1,0.3
"7025",1,0.8
"7026",1,2
"7027",1,0.05
"7028",1,2
"7029",1,1.6
"7030",1,1.75
"7031",1,1.6
"7032",1,0.55
"7033",1,1.9
"7034",1,1.35
"7035",1,0.25
"7036",1,1.95
"7037",1,1.95
"7038",1,2
"7039",1,1.35
"7040",1,0.55
"7041",1,0.3
"7042",1,0.6
"7043",1,1.4
"7044",1,1.85
"7045",1,0.4
"7046",1,0.45
"7047",1,0.65
"7048",1,1.2
"7049",1,0.5
"7050",1,0.1
"7051",1,1.95
"7052",1,1.35
"7053",1,0.7
"7054",1,1.05
"7055",1,0.3
"7056",1,1.75
"7057",1,1.2
"7058",1,1.55
"7059",1,0.35
"7060",1,1.1
"7061",1,0.1
"7062",1,0.95
"7063",1,0.8
"7064",1,0.8
"7065",1,1.05
"7066",1,1.2
"7067",1,0.2
"7068",1,0.45
"7069",1,1.2
"7070",1,1.35
"7071",1,1.25
"7072",1,0.6
"7073",1,0.9
"7074",1,1.65
"7075",1,1.55
"7076",1,1.75
"7077",1,1.35
"7078",1,0.95
"7079",1,0.5
"7080",1,1.5
"7081",1,1.4
"7082",1,1.8
"7083",1,0.4
"7084",1,0.65
"7085",1,0.05
"7086",1,1.05
"7087",1,1.75
"7088",1,1.05
"7089",1,0.8
"7090",1,1.9
"7091",1,0.4
"7092",1,1.25
"7093",1,1.85
"7094",1,0.05
"7095",1,0.75
"7096",1,0.05
"7097",1,1.65
"7098",1,1
"7099",1,0.95
"7100",1,1
"7101",1,1.55
"7102",1,1.6
"7103",1,0.8
"7104",1,1.1
"7105",1,1
"7106",1,1.85
"7107",1,1
"7108",1,1.05
"7109",1,1.05
"7110",1,0.25
"7111",1,0.6
"7112",1,0.7
"7113",1,1.95
"7114",1,1.25
"7115",1,1.15
"7116",1,0.9
"7117",1,0.55
"7118",1,0.5
"7119",1,1.55
"7120",1,0.85
"7121",1,0.35
"7122",1,0.9
"7123",1,1.4
"7124",1,2
"7125",1,1.55
"7126",1,1.7
"7127",1,0.1
"7128",1,1.5
"7129",1,0.85
"7130",1,1.75
"7131",1,1.8
"7132",1,0.9
"7133",1,0.25
"7134",1,1.6
"7135",1,0.55
"7136",1,0.4
"7137",1,1.1
"7138",1,1.55
"7139",1,0.35
"7140",1,1.7
"7141",1,0.65
"7142",1,2
"7143",1,1.4
"7144",1,1.9
"7145",1,0.4
"7146",1,0.65
"7147",1,0.45
"7148",1,1.05
"7149",1,0.35
"7150",1,1.15
"7151",1,0.3
"7152",1,0.95
"7153",1,1.4
"7154",1,0.1
